1.000000000000000000e+00,3.099997100025575492e-02
1.000000000000000000e+00,7.915677868686543661e-02
1.000000000000000000e+00,9.435483756260509836e-02
1.000000000000000000e+00,1.270844106247750460e-01
1.000000000000000000e+00,1.755936376873705740e-01
1.000000000000000000e+00,2.598918103749383590e-01
1.000000000000000000e+00,2.587427803118771408e-01
1.000000000000000000e+00,4.410081658745639288e-01
