1.000000000000000000e+00,6.593443443807700532e-02
1.000000000000000000e+00,4.982374716248614277e-01
1.000000000000000000e+00,1.236904319437144295e+00
1.000000000000000000e+00,3.582019224312261940e+00
1.000000000000000000e+00,9.382706338312345906e+00
1.000000000000000000e+00,2.437307606243757618e+01
1.000000000000000000e+00,5.019081129524943208e+01
1.000000000000000000e+00,1.196536029855626566e+02
