1.000000000000000000e+00,2.855240731219055306e-02
1.000000000000000000e+00,5.471768331244675210e-02
1.000000000000000000e+00,9.787535556233706302e-02
1.000000000000000000e+00,1.727112871253666526e-01
1.000000000000000000e+00,2.325037809378045495e-01
1.000000000000000000e+00,2.251832251254199946e-01
1.000000000000000000e+00,3.278165816871023708e-01
1.000000000000000000e+00,4.858186384378768707e-01
