task_id,completed,avg,std
Open-20x20-A1_T1, 1.0, 0.04416829583919025, 0.04102621998138349
Open-20x20-A2_T1, 0.92, 4.087967712740064, 8.671451984518557
Open-20x20-A3_T1, 0.72, 10.544439092899411, 13.214424608464208
Open-20x20-A4_T1, 0.38, 19.235458527659794, 13.989709226870769
Open-20x20-A5_T1, 0.22, 24.019370844119113, 11.524554777008957
Open-20x20-A6_T1, 0.12, 26.708579200680397, 9.082848904767694
Open-20x20-A7_T1, 0.04, 29.04655909758003, 5.281014872323526
Open-20x20-A8_T1, 0.08, 28.14076344972069, 6.812437928768424
Open-20x20-A9_T1, 0.04, 29.205391184660257, 4.304450163369259
Open-20x20-A10_T1, 0.0, 30.07508104968074, 0.12552304411932777
Open-20x20-A1_T3, 1.0, 0.03672845971988863, 0.036841234104982974
Open-20x20-A2_T3, 1.0, 0.11722855072002858, 0.07133760931510749
Open-20x20-A3_T3, 1.0, 0.13192103601963026, 0.08400313272875634
Open-20x20-A4_T3, 0.78, 7.950969632399793, 11.969376426894076
Open-20x20-A5_T3, 0.68, 13.30648296765954, 13.114676056711767
Open-20x20-A6_T3, 0.6, 15.724183049560379, 13.329380216699795
Open-20x20-A7_T3, 0.38, 20.342217221379688, 13.324403092830917
Open-20x20-A8_T3, 0.28, 23.4656885729394, 11.32880995601507
Open-20x20-A9_T3, 0.14, 27.245093949579605, 7.660919025091853
Open-20x20-A10_T3, 0.1, 27.996222271000587, 6.405076777424306
Obstacles65-20x20_A1_T1, 1.0, 0.0356868629809469, 0.03394522313238582
Obstacles65-20x20_A2_T1, 1.0, 1.1016212808599812, 3.5201818477904396
Obstacles65-20x20_A3_T1, 0.78, 9.023036988560198, 12.146513467241572
Obstacles65-20x20_A4_T1, 0.44, 19.279205861759984, 13.489254980860025
Obstacles65-20x20_A5_T1, 0.24, 23.016426024038665, 12.520941865395072
Obstacles65-20x20_A6_T1, 0.2, 24.696566568560083, 10.919861934038465
Obstacles65-20x20_A7_T1, 0.1, 27.099252659659395, 8.84553615062207
Obstacles65-20x20_A8_T1, 0.08, 27.876695015520816, 7.547288537904221
Obstacles65-20x20_A9_T1, 0.12, 27.177034505099435, 8.328628614434846
Obstacles65-20x20_A10_T1, 0.04, 29.005149913380446, 5.400275004657359
Obstacles65-20x20_A3_T3, 1.0, 0.11258130895992507, 0.07350873866773196
Obstacles65-20x20_A4_T3, 0.9, 5.305518455059792, 10.297674569326967
Obstacles65-20x20_A5_T3, 0.74, 9.205465136700369, 12.717237325663728
Obstacles65-20x20_A6_T3, 0.5, 17.24394231523984, 13.741149278372825
Obstacles65-20x20_A7_T3, 0.5, 19.371985091220267, 12.84185086016878
Obstacles65-20x20_A8_T3, 0.32, 23.593552845420344, 10.956229263272316
Obstacles65-20x20_A9_T3, 0.18, 26.169198483040383, 8.82965619560675
Obstacles65-20x20_A10_T3, 0.14, 27.837684577879553, 6.426781039778587
Maze0-20x20-A1_T3, 1.0, 0.03685323585974402, 0.02970657592627813
Maze0-20x20-A2_T3, 0.94, 2.262966044880741, 7.23033930142058
Maze0-20x20-A3_T3, 0.8, 6.736297336260322, 11.920987619635337
Maze0-20x20-A4_T3, 0.7, 10.745686803940188, 12.976674185934337
Maze0-20x20-A5_T3, 0.26, 23.11137457174016, 11.972085530005483
Maze0-20x20-A6_T3, 0.12, 27.51153850580027, 7.751155612318352
Maze0-20x20-A7_T3, 0.1, 28.073672689379745, 6.423028148840238
Maze0-20x20-A8_T3, 0.04, 28.91897476148035, 5.543054377101957
Maze0-20x20-A9_T3, 0.04, 29.642153030199406, 2.977723911953888
Maze0-20x20-A10_T3, 0.0, 30.043702424679797, 0.0717216346396717
Maze0-20x20-A1_T1, 1.0, 0.023272828820772702, 0.020016709391191656
Maze0-20x20-A2_T1, 0.82, 6.652483362158964, 11.47405698737151z
Maze0-20x20-A3_T1, 0.42, 18.078594285720317, 14.320362413353775
Maze0-20x20-A4_T1, 0.32, 21.29496320876002, 13.08182866228112
Maze0-20x20-A5_T1, 0.16, 25.420607438340085, 10.650452675809582
Maze0-20x20-A6_T1, 0.08, 27.719778738859894, 8.081493163378667
Maze0-20x20-A7_T1, 0.12, 26.789846227079835, 9.048624904445255
Maze0-20x20-A8_T1, 0.08, 28.370479430539852, 6.471447986787355
Maze0-20x20-A9_T1, 0.0, 30.084745799799713, 0.13437075183189212
Maze0-20x20-A10_T1, 0.0, 30.11304938022033, 0.16005605262325526
Maze50-20x20-A1_T1, 1.0, 0.06154224997982965, 0.032207691562592254
Maze50-20x20-A2_T1, 0.96, 2.15046134816017, 6.08627523899429
Maze50-20x20-A3_T1, 0.3, 23.002461366059723, 11.663715468097088
Maze50-20x20-A3_T3, 0.9, 3.7585417191799206, 8.795216747029139
Maze50-20x20-A4_T1, 0.16, 25.309435202979657, 10.874684054594903
Maze50-20x20-A4_T3, 0.52, 18.60112683009909, 13.020366298542099
Maze50-20x20-A5_T1, 0.1, 27.310135621160008, 8.26687993908107
Maze50-20x20-A5_T3, 0.22, 24.581009993440386, 10.630813079907014
Maze50-20x20-A6_T1, 0.1, 27.46272176005994, 8.011201296764405
Maze50-20x20-A6_T3, 0.16, 27.15455512850036, 7.958643697763712
Maze50-20x20-A7_T1, 0.04, 29.205461473480536, 4.535434130014902
Maze50-20x20-A7_T3, 0.04, 28.966853737280616, 5.315872941880888
Maze50-20x20-A8_T1, 0.02, 29.52199894096033, 4.163135437875873
Maze50-20x20-A8_T3, 0.0, 30.03725042517981, 0.047111578559007786
